INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-02-03T09:00:00-00:00,2022-02-03T09:15:00-00:00,2022-02-03,02,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,57.91944,1,13
2022-02-03T10:00:00-00:00,2022-02-03T10:15:00-00:00,2022-02-03,03,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,58.85872,1,13
2022-02-03T11:00:00-00:00,2022-02-03T11:15:00-00:00,2022-02-03,04,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,57.68081,1,13
2022-02-03T12:00:00-00:00,2022-02-03T12:15:00-00:00,2022-02-03,05,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,68.74149,1,13
2022-02-03T13:00:00-00:00,2022-02-03T13:15:00-00:00,2022-02-03,06,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,64.96563,1,13
2022-02-03T14:00:00-00:00,2022-02-03T14:15:00-00:00,2022-02-03,07,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,69.31735,1,13
2022-02-03T15:00:00-00:00,2022-02-03T15:15:00-00:00,2022-02-03,08,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,99.82323,1,13
2022-02-03T16:00:00-00:00,2022-02-03T16:15:00-00:00,2022-02-03,09,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,68.85352,1,13
2022-02-03T17:00:00-00:00,2022-02-03T17:15:00-00:00,2022-02-03,10,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,52.75375,1,13
2022-02-03T18:00:00-00:00,2022-02-03T18:15:00-00:00,2022-02-03,11,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,46.33768,1,13
2022-02-03T19:00:00-00:00,2022-02-03T19:15:00-00:00,2022-02-03,12,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,44.4841,1,13
2022-02-03T20:00:00-00:00,2022-02-03T20:15:00-00:00,2022-02-03,13,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,40.4063,1,13
2022-02-03T21:00:00-00:00,2022-02-03T21:15:00-00:00,2022-02-03,14,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,35.939,1,13
2022-02-03T22:00:00-00:00,2022-02-03T22:15:00-00:00,2022-02-03,15,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,32.8478,1,13
2022-02-03T23:00:00-00:00,2022-02-03T23:15:00-00:00,2022-02-03,16,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,28.01942,1,13
2022-02-04T00:00:00-00:00,2022-02-04T00:15:00-00:00,2022-02-03,17,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,41.58124,1,13
2022-02-04T01:00:00-00:00,2022-02-04T01:15:00-00:00,2022-02-03,18,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,59.6929,1,13
2022-02-04T02:00:00-00:00,2022-02-04T02:15:00-00:00,2022-02-03,19,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,116.20664,1,13
2022-02-04T03:00:00-00:00,2022-02-04T03:15:00-00:00,2022-02-03,20,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,92.56485,1,13
2022-02-04T04:00:00-00:00,2022-02-04T04:15:00-00:00,2022-02-03,21,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,86.53243,1,13
2022-02-04T05:00:00-00:00,2022-02-04T05:15:00-00:00,2022-02-03,22,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,96.55461,1,13
2022-02-04T06:00:00-00:00,2022-02-04T06:15:00-00:00,2022-02-03,23,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,83.1371,1,13
2022-02-04T07:00:00-00:00,2022-02-04T07:15:00-00:00,2022-02-03,24,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,73.69885,1,13
2022-02-03T08:15:00-00:00,2022-02-03T08:30:00-00:00,2022-02-03,01,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,55.2194,2,13
2022-02-03T09:15:00-00:00,2022-02-03T09:30:00-00:00,2022-02-03,02,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,56.62514,2,13
2022-02-03T10:15:00-00:00,2022-02-03T10:30:00-00:00,2022-02-03,03,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,58.79173,2,13
2022-02-03T11:15:00-00:00,2022-02-03T11:30:00-00:00,2022-02-03,04,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,57.35518,2,13
2022-02-03T12:15:00-00:00,2022-02-03T12:30:00-00:00,2022-02-03,05,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,63.7535,2,13
2022-02-03T13:15:00-00:00,2022-02-03T13:30:00-00:00,2022-02-03,06,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,81.44897,2,13
2022-02-03T14:15:00-00:00,2022-02-03T14:30:00-00:00,2022-02-03,07,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,97.60748,2,13
2022-02-03T15:15:00-00:00,2022-02-03T15:30:00-00:00,2022-02-03,08,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,95.15599,2,13
2022-02-03T16:15:00-00:00,2022-02-03T16:30:00-00:00,2022-02-03,09,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,64.77318,2,13
2022-02-03T17:15:00-00:00,2022-02-03T17:30:00-00:00,2022-02-03,10,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,48.40287,2,13
2022-02-03T18:15:00-00:00,2022-02-03T18:30:00-00:00,2022-02-03,11,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,46.20828,2,13
2022-02-03T19:15:00-00:00,2022-02-03T19:30:00-00:00,2022-02-03,12,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,38.68319,2,13
2022-02-03T20:15:00-00:00,2022-02-03T20:30:00-00:00,2022-02-03,13,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,38.60691,2,13
2022-02-03T21:15:00-00:00,2022-02-03T21:30:00-00:00,2022-02-03,14,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,35.91602,2,13
2022-02-03T22:15:00-00:00,2022-02-03T22:30:00-00:00,2022-02-03,15,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,32.56851,2,13
2022-02-03T23:15:00-00:00,2022-02-03T23:30:00-00:00,2022-02-03,16,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,39.03728,2,13
2022-02-04T00:15:00-00:00,2022-02-04T00:30:00-00:00,2022-02-03,17,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,53.21482,2,13
2022-02-04T01:15:00-00:00,2022-02-04T01:30:00-00:00,2022-02-03,18,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,71.89414,2,13
2022-02-04T02:15:00-00:00,2022-02-04T02:30:00-00:00,2022-02-03,19,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,101.19885,2,13
2022-02-04T03:15:00-00:00,2022-02-04T03:30:00-00:00,2022-02-03,20,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,84.10638,2,13
2022-02-04T04:15:00-00:00,2022-02-04T04:30:00-00:00,2022-02-03,21,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,85.81056,2,13
2022-02-04T05:15:00-00:00,2022-02-04T05:30:00-00:00,2022-02-03,22,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,89.48664,2,13
2022-02-04T06:15:00-00:00,2022-02-04T06:30:00-00:00,2022-02-03,23,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,75.72232,2,13
2022-02-04T07:15:00-00:00,2022-02-04T07:30:00-00:00,2022-02-03,24,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,66.90345,2,13
2022-02-03T08:30:00-00:00,2022-02-03T08:45:00-00:00,2022-02-03,01,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,54.84126,3,13
2022-02-03T09:30:00-00:00,2022-02-03T09:45:00-00:00,2022-02-03,02,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,55.18896,3,13
2022-02-03T10:30:00-00:00,2022-02-03T10:45:00-00:00,2022-02-03,03,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,59.28873,3,13
2022-02-03T11:30:00-00:00,2022-02-03T11:45:00-00:00,2022-02-03,04,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,66.54475,3,13
2022-02-03T12:30:00-00:00,2022-02-03T12:45:00-00:00,2022-02-03,05,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,73.98483,3,13
2022-02-03T13:30:00-00:00,2022-02-03T13:45:00-00:00,2022-02-03,06,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,98.91663,3,13
2022-02-03T14:30:00-00:00,2022-02-03T14:45:00-00:00,2022-02-03,07,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,150.34235,3,13
2022-02-03T15:30:00-00:00,2022-02-03T15:45:00-00:00,2022-02-03,08,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,72.49842,3,13
2022-02-03T16:30:00-00:00,2022-02-03T16:45:00-00:00,2022-02-03,09,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,58.50385,3,13
2022-02-03T17:30:00-00:00,2022-02-03T17:45:00-00:00,2022-02-03,10,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,42.24488,3,13
2022-02-03T18:30:00-00:00,2022-02-03T18:45:00-00:00,2022-02-03,11,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,45.86321,3,13
2022-02-03T19:30:00-00:00,2022-02-03T19:45:00-00:00,2022-02-03,12,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,37.64558,3,13
2022-02-03T20:30:00-00:00,2022-02-03T20:45:00-00:00,2022-02-03,13,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,38.03923,3,13
2022-02-03T21:30:00-00:00,2022-02-03T21:45:00-00:00,2022-02-03,14,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,37.50358,3,13
2022-02-03T22:30:00-00:00,2022-02-03T22:45:00-00:00,2022-02-03,15,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,41.9055,3,13
2022-02-03T23:30:00-00:00,2022-02-03T23:45:00-00:00,2022-02-03,16,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,58.49522,3,13
2022-02-04T00:30:00-00:00,2022-02-04T00:45:00-00:00,2022-02-03,17,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,69.41768,3,13
2022-02-04T01:30:00-00:00,2022-02-04T01:45:00-00:00,2022-02-03,18,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,99.06,3,13
2022-02-04T02:30:00-00:00,2022-02-04T02:45:00-00:00,2022-02-03,19,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,89.24566,3,13
2022-02-04T03:30:00-00:00,2022-02-04T03:45:00-00:00,2022-02-03,20,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,77.69213,3,13
2022-02-04T04:30:00-00:00,2022-02-04T04:45:00-00:00,2022-02-03,21,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,80.5978,3,13
2022-02-04T05:30:00-00:00,2022-02-04T05:45:00-00:00,2022-02-03,22,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,85.35114,3,13
2022-02-04T06:30:00-00:00,2022-02-04T06:45:00-00:00,2022-02-03,23,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,70.69204,3,13
2022-02-04T07:30:00-00:00,2022-02-04T07:45:00-00:00,2022-02-03,24,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,65.53313,3,13
2022-02-03T08:45:00-00:00,2022-02-03T09:00:00-00:00,2022-02-03,01,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,52.97424,4,13
2022-02-03T09:45:00-00:00,2022-02-03T10:00:00-00:00,2022-02-03,02,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,54.0894,4,13
2022-02-03T10:45:00-00:00,2022-02-03T11:00:00-00:00,2022-02-03,03,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,56.40688,4,13
2022-02-03T11:45:00-00:00,2022-02-03T12:00:00-00:00,2022-02-03,04,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,64.78712,4,13
2022-02-03T12:45:00-00:00,2022-02-03T13:00:00-00:00,2022-02-03,05,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,75.77193,4,13
2022-02-03T13:45:00-00:00,2022-02-03T14:00:00-00:00,2022-02-03,06,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,99.67104,4,13
2022-02-03T14:45:00-00:00,2022-02-03T15:00:00-00:00,2022-02-03,07,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,174.9988,4,13
2022-02-03T15:45:00-00:00,2022-02-03T16:00:00-00:00,2022-02-03,08,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,60.07067,4,13
2022-02-03T16:45:00-00:00,2022-02-03T17:00:00-00:00,2022-02-03,09,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,45.15821,4,13
2022-02-03T17:45:00-00:00,2022-02-03T18:00:00-00:00,2022-02-03,10,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,41.86488,4,13
2022-02-03T18:45:00-00:00,2022-02-03T19:00:00-00:00,2022-02-03,11,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,34.70401,4,13
2022-02-03T19:45:00-00:00,2022-02-03T20:00:00-00:00,2022-02-03,12,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,36.77524,4,13
2022-02-03T20:45:00-00:00,2022-02-03T21:00:00-00:00,2022-02-03,13,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,34.69659,4,13
2022-02-03T21:45:00-00:00,2022-02-03T22:00:00-00:00,2022-02-03,14,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,29.9946,4,13
2022-02-03T22:45:00-00:00,2022-02-03T23:00:00-00:00,2022-02-03,15,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,39.72115,4,13
2022-02-03T23:45:00-00:00,2022-02-04T00:00:00-00:00,2022-02-03,16,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,69.97909,4,13
2022-02-04T00:45:00-00:00,2022-02-04T01:00:00-00:00,2022-02-03,17,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,135.5257,4,13
2022-02-04T01:45:00-00:00,2022-02-04T02:00:00-00:00,2022-02-03,18,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,176.04019,4,13
2022-02-04T02:45:00-00:00,2022-02-04T03:00:00-00:00,2022-02-03,19,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,88.30509,4,13
2022-02-04T03:45:00-00:00,2022-02-04T04:00:00-00:00,2022-02-03,20,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,69.75657,4,13
2022-02-04T04:45:00-00:00,2022-02-04T05:00:00-00:00,2022-02-03,21,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,78.46129,4,13
2022-02-04T05:45:00-00:00,2022-02-04T06:00:00-00:00,2022-02-03,22,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,77.3324,4,13
2022-02-04T06:45:00-00:00,2022-02-04T07:00:00-00:00,2022-02-03,23,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,65.8912,4,13
2022-02-04T07:45:00-00:00,2022-02-04T08:00:00-00:00,2022-02-03,24,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCE,LMP_ENE_PRC,12STREET_LNODEEET1,ALL,1,61.25821,4,13
2022-02-03T08:00:00-00:00,2022-02-03T08:15:00-00:00,2022-02-03,01,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,0.74976,1,14
2022-02-03T09:00:00-00:00,2022-02-03T09:15:00-00:00,2022-02-03,02,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,0.68046,1,14
2022-02-03T10:00:00-00:00,2022-02-03T10:15:00-00:00,2022-02-03,03,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,1.04754,1,14
2022-02-03T11:00:00-00:00,2022-02-03T11:15:00-00:00,2022-02-03,04,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,2.27032,1,14
2022-02-03T12:00:00-00:00,2022-02-03T12:15:00-00:00,2022-02-03,05,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,6.24871,1,14
2022-02-03T13:00:00-00:00,2022-02-03T13:15:00-00:00,2022-02-03,06,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,5.70242,1,14
2022-02-03T14:00:00-00:00,2022-02-03T14:15:00-00:00,2022-02-03,07,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,4.14022,1,14
2022-02-03T15:00:00-00:00,2022-02-03T15:15:00-00:00,2022-02-03,08,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,4.20697,1,14
2022-02-03T16:00:00-00:00,2022-02-03T16:15:00-00:00,2022-02-03,09,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,-0.89511,1,14
2022-02-03T17:00:00-00:00,2022-02-03T17:15:00-00:00,2022-02-03,10,12STREET_LNODEEET1,12STREET_LNODEEET1,12STREET_LNODEEET1,RTPD,MCL,LMP_LOSS_PRC,12STREET_LNODEEET1,ALL,1,-1.21336,1,14
