INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-02-02T03:00:00-00:00,2022-02-02T03:15:00-00:00,2022-02-01,20,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,86.77291,1,1
2022-02-02T04:00:00-00:00,2022-02-02T04:15:00-00:00,2022-02-01,21,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,97.81991,1,1
2022-02-02T05:00:00-00:00,2022-02-02T05:15:00-00:00,2022-02-01,22,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,84.81497,1,1
2022-02-02T06:00:00-00:00,2022-02-02T06:15:00-00:00,2022-02-01,23,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,85.84385,1,1
2022-02-02T07:00:00-00:00,2022-02-02T07:15:00-00:00,2022-02-01,24,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,77.37936,1,1
2022-02-01T08:15:00-00:00,2022-02-01T08:30:00-00:00,2022-02-01,01,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,49.10448,2,1
2022-02-01T09:15:00-00:00,2022-02-01T09:30:00-00:00,2022-02-01,02,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,49.22714,2,1
2022-02-01T10:15:00-00:00,2022-02-01T10:30:00-00:00,2022-02-01,03,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.46359,2,1
2022-02-01T11:15:00-00:00,2022-02-01T11:30:00-00:00,2022-02-01,04,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.42981,2,1
2022-02-01T12:15:00-00:00,2022-02-01T12:30:00-00:00,2022-02-01,05,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.7055,2,1
2022-02-01T13:15:00-00:00,2022-02-01T13:30:00-00:00,2022-02-01,06,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,49.89178,2,1
2022-02-01T14:15:00-00:00,2022-02-01T14:30:00-00:00,2022-02-01,07,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,62.92881,2,1
2022-02-01T15:15:00-00:00,2022-02-01T15:30:00-00:00,2022-02-01,08,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,79.14145,2,1
2022-02-01T16:15:00-00:00,2022-02-01T16:30:00-00:00,2022-02-01,09,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,69.66428,2,1
2022-02-01T17:15:00-00:00,2022-02-01T17:30:00-00:00,2022-02-01,10,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,36.88785,2,1
2022-02-01T18:15:00-00:00,2022-02-01T18:30:00-00:00,2022-02-01,11,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,39.27138,2,1
2022-02-01T19:15:00-00:00,2022-02-01T19:30:00-00:00,2022-02-01,12,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,36.10628,2,1
2022-02-01T20:15:00-00:00,2022-02-01T20:30:00-00:00,2022-02-01,13,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,31.61537,2,1
2022-02-01T21:15:00-00:00,2022-02-01T21:30:00-00:00,2022-02-01,14,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,23.1896,2,1
2022-02-01T22:15:00-00:00,2022-02-01T22:30:00-00:00,2022-02-01,15,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,35.10459,2,1
2022-02-01T23:15:00-00:00,2022-02-01T23:30:00-00:00,2022-02-01,16,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,35.39248,2,1
2022-02-02T00:15:00-00:00,2022-02-02T00:30:00-00:00,2022-02-01,17,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,49.22015,2,1
2022-02-02T01:15:00-00:00,2022-02-02T01:30:00-00:00,2022-02-01,18,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,75.47313,2,1
2022-02-02T02:15:00-00:00,2022-02-02T02:30:00-00:00,2022-02-01,19,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,77.18115,2,1
2022-02-02T03:15:00-00:00,2022-02-02T03:30:00-00:00,2022-02-01,20,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,86.11457,2,1
2022-02-02T04:15:00-00:00,2022-02-02T04:30:00-00:00,2022-02-01,21,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,89.50063,2,1
2022-02-02T05:15:00-00:00,2022-02-02T05:30:00-00:00,2022-02-01,22,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,93.87451,2,1
2022-02-02T06:15:00-00:00,2022-02-02T06:30:00-00:00,2022-02-01,23,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,72.49687,2,1
2022-02-02T07:15:00-00:00,2022-02-02T07:30:00-00:00,2022-02-01,24,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,55.93667,2,1
2022-02-01T08:30:00-00:00,2022-02-01T08:45:00-00:00,2022-02-01,01,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,49.52908,3,1
2022-02-01T09:30:00-00:00,2022-02-01T09:45:00-00:00,2022-02-01,02,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.80834,3,1
2022-02-01T10:30:00-00:00,2022-02-01T10:45:00-00:00,2022-02-01,03,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.53692,3,1
2022-02-01T11:30:00-00:00,2022-02-01T11:45:00-00:00,2022-02-01,04,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.30643,3,1
2022-02-01T12:30:00-00:00,2022-02-01T12:45:00-00:00,2022-02-01,05,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,52.51027,3,1
2022-02-01T13:30:00-00:00,2022-02-01T13:45:00-00:00,2022-02-01,06,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,58.8431,3,1
2022-02-01T14:30:00-00:00,2022-02-01T14:45:00-00:00,2022-02-01,07,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,80.70397,3,1
2022-02-01T15:30:00-00:00,2022-02-01T15:45:00-00:00,2022-02-01,08,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,60.58806,3,1
2022-02-01T16:30:00-00:00,2022-02-01T16:45:00-00:00,2022-02-01,09,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,47.77593,3,1
2022-02-01T17:30:00-00:00,2022-02-01T17:45:00-00:00,2022-02-01,10,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,33.3423,3,1
2022-02-01T18:30:00-00:00,2022-02-01T18:45:00-00:00,2022-02-01,11,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,36.75241,3,1
2022-02-01T19:30:00-00:00,2022-02-01T19:45:00-00:00,2022-02-01,12,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,35.7003,3,1
2022-02-01T20:30:00-00:00,2022-02-01T20:45:00-00:00,2022-02-01,13,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,30.95087,3,1
2022-02-01T21:30:00-00:00,2022-02-01T21:45:00-00:00,2022-02-01,14,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,24.58602,3,1
2022-02-01T22:30:00-00:00,2022-02-01T22:45:00-00:00,2022-02-01,15,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,39.86785,3,1
2022-02-01T23:30:00-00:00,2022-02-01T23:45:00-00:00,2022-02-01,16,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,47.15017,3,1
2022-02-02T00:30:00-00:00,2022-02-02T00:45:00-00:00,2022-02-01,17,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,74.04586,3,1
2022-02-02T01:30:00-00:00,2022-02-02T01:45:00-00:00,2022-02-01,18,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,110.07558,3,1
2022-02-02T02:30:00-00:00,2022-02-02T02:45:00-00:00,2022-02-01,19,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,88.6632,3,1
2022-02-02T03:30:00-00:00,2022-02-02T03:45:00-00:00,2022-02-01,20,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,86.40323,3,1
2022-02-02T04:30:00-00:00,2022-02-02T04:45:00-00:00,2022-02-01,21,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,100.40551,3,1
2022-02-02T05:30:00-00:00,2022-02-02T05:45:00-00:00,2022-02-01,22,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,85.07597,3,1
2022-02-02T06:30:00-00:00,2022-02-02T06:45:00-00:00,2022-02-01,23,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,68.42071,3,1
2022-02-02T07:30:00-00:00,2022-02-02T07:45:00-00:00,2022-02-01,24,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.44445,3,1
2022-02-01T08:45:00-00:00,2022-02-01T09:00:00-00:00,2022-02-01,01,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,47.53104,4,1
2022-02-01T09:45:00-00:00,2022-02-01T10:00:00-00:00,2022-02-01,02,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,46.9142,4,1
2022-02-01T10:45:00-00:00,2022-02-01T11:00:00-00:00,2022-02-01,03,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,47.27403,4,1
2022-02-01T11:45:00-00:00,2022-02-01T12:00:00-00:00,2022-02-01,04,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.93439,4,1
2022-02-01T12:45:00-00:00,2022-02-01T13:00:00-00:00,2022-02-01,05,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,51.64376,4,1
2022-02-01T13:45:00-00:00,2022-02-01T14:00:00-00:00,2022-02-01,06,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,64.08803,4,1
2022-02-01T14:45:00-00:00,2022-02-01T15:00:00-00:00,2022-02-01,07,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,76.90224,4,1
2022-02-01T15:45:00-00:00,2022-02-01T16:00:00-00:00,2022-02-01,08,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,50.00698,4,1
2022-02-01T16:45:00-00:00,2022-02-01T17:00:00-00:00,2022-02-01,09,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,42.25735,4,1
2022-02-01T17:45:00-00:00,2022-02-01T18:00:00-00:00,2022-02-01,10,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,31.05599,4,1
2022-02-01T18:45:00-00:00,2022-02-01T19:00:00-00:00,2022-02-01,11,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,36.25261,4,1
2022-02-01T19:45:00-00:00,2022-02-01T20:00:00-00:00,2022-02-01,12,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,27.93104,4,1
2022-02-01T20:45:00-00:00,2022-02-01T21:00:00-00:00,2022-02-01,13,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,27.82474,4,1
2022-02-01T21:45:00-00:00,2022-02-01T22:00:00-00:00,2022-02-01,14,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,24.38955,4,1
2022-02-01T22:45:00-00:00,2022-02-01T23:00:00-00:00,2022-02-01,15,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,41.76297,4,1
2022-02-01T23:45:00-00:00,2022-02-02T00:00:00-00:00,2022-02-01,16,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,54.12734,4,1
2022-02-02T00:45:00-00:00,2022-02-02T01:00:00-00:00,2022-02-01,17,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,97.93183,4,1
2022-02-02T01:45:00-00:00,2022-02-02T02:00:00-00:00,2022-02-01,18,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,122.04366,4,1
2022-02-02T02:45:00-00:00,2022-02-02T03:00:00-00:00,2022-02-01,19,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,83.88926,4,1
2022-02-02T03:45:00-00:00,2022-02-02T04:00:00-00:00,2022-02-01,20,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,75.88896,4,1
2022-02-02T04:45:00-00:00,2022-02-02T05:00:00-00:00,2022-02-01,21,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,83.91598,4,1
2022-02-02T05:45:00-00:00,2022-02-02T06:00:00-00:00,2022-02-01,22,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,73.18607,4,1
2022-02-02T06:45:00-00:00,2022-02-02T07:00:00-00:00,2022-02-01,23,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,55.22906,4,1
2022-02-02T07:45:00-00:00,2022-02-02T08:00:00-00:00,2022-02-01,24,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,LMP,LMP_PRC,0096WD_7_N002,ALL,1,48.25243,4,1
2022-02-01T08:00:00-00:00,2022-02-01T08:15:00-00:00,2022-02-01,01,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T09:00:00-00:00,2022-02-01T09:15:00-00:00,2022-02-01,02,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T10:00:00-00:00,2022-02-01T10:15:00-00:00,2022-02-01,03,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T11:00:00-00:00,2022-02-01T11:15:00-00:00,2022-02-01,04,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T12:00:00-00:00,2022-02-01T12:15:00-00:00,2022-02-01,05,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T13:00:00-00:00,2022-02-01T13:15:00-00:00,2022-02-01,06,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T14:00:00-00:00,2022-02-01T14:15:00-00:00,2022-02-01,07,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T15:00:00-00:00,2022-02-01T15:15:00-00:00,2022-02-01,08,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T16:00:00-00:00,2022-02-01T16:15:00-00:00,2022-02-01,09,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T17:00:00-00:00,2022-02-01T17:15:00-00:00,2022-02-01,10,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T18:00:00-00:00,2022-02-01T18:15:00-00:00,2022-02-01,11,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T19:00:00-00:00,2022-02-01T19:15:00-00:00,2022-02-01,12,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T20:00:00-00:00,2022-02-01T20:15:00-00:00,2022-02-01,13,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T21:00:00-00:00,2022-02-01T21:15:00-00:00,2022-02-01,14,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T22:00:00-00:00,2022-02-01T22:15:00-00:00,2022-02-01,15,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-01T23:00:00-00:00,2022-02-01T23:15:00-00:00,2022-02-01,16,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-02T00:00:00-00:00,2022-02-02T00:15:00-00:00,2022-02-01,17,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-02T01:00:00-00:00,2022-02-02T01:15:00-00:00,2022-02-01,18,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-02T02:00:00-00:00,2022-02-02T02:15:00-00:00,2022-02-01,19,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-02T03:00:00-00:00,2022-02-02T03:15:00-00:00,2022-02-01,20,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-02T04:00:00-00:00,2022-02-02T04:15:00-00:00,2022-02-01,21,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-02T05:00:00-00:00,2022-02-02T05:15:00-00:00,2022-02-01,22,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
2022-02-02T06:00:00-00:00,2022-02-02T06:15:00-00:00,2022-02-01,23,0096WD_7_N002,0096WD_7_N002,0096WD_7_N002,RTPD,MCC,LMP_CONG_PRC,0096WD_7_N002,ALL,1,0,1,2
